,parents,has_nurs,children,housing,finance,social,class,form_complete,form_completed,form_foster,form_incomplete,health_not_recom,health_priority,health_recommended
6596,1,1,2,0,0,1,0,0,0,0,1,1,0,0
6597,1,1,2,0,1,0,1,0,0,0,1,0,0,1
6598,1,1,2,0,1,0,2,0,0,0,1,0,1,0
6599,1,1,2,0,1,0,0,0,0,0,1,1,0,0
6600,1,1,2,0,1,2,1,0,0,0,1,0,0,1
6601,1,1,2,0,1,2,2,0,0,0,1,0,1,0
6602,1,1,2,0,1,2,0,0,0,0,1,1,0,0
6603,1,1,2,0,1,1,2,0,0,0,1,0,0,1
6604,1,1,2,0,1,1,2,0,0,0,1,0,1,0
6605,1,1,2,0,1,1,0,0,0,0,1,1,0,0
6606,1,1,2,2,0,0,1,0,0,0,1,0,0,1
6607,1,1,2,2,0,0,2,0,0,0,1,0,1,0
6608,1,1,2,2,0,0,0,0,0,0,1,1,0,0
6609,1,1,2,2,0,2,1,0,0,0,1,0,0,1
6610,1,1,2,2,0,2,2,0,0,0,1,0,1,0
6611,1,1,2,2,0,2,0,0,0,0,1,1,0,0
6612,1,1,2,2,0,1,2,0,0,0,1,0,0,1
6613,1,1,2,2,0,1,2,0,0,0,1,0,1,0
6614,1,1,2,2,0,1,0,0,0,0,1,1,0,0
6615,1,1,2,2,1,0,1,0,0,0,1,0,0,1
6616,1,1,2,2,1,0,2,0,0,0,1,0,1,0
6617,1,1,2,2,1,0,0,0,0,0,1,1,0,0
6618,1,1,2,2,1,2,1,0,0,0,1,0,0,1
6619,1,1,2,2,1,2,2,0,0,0,1,0,1,0
6620,1,1,2,2,1,2,0,0,0,0,1,1,0,0
6621,1,1,2,2,1,1,2,0,0,0,1,0,0,1
6622,1,1,2,2,1,1,2,0,0,0,1,0,1,0
6623,1,1,2,2,1,1,0,0,0,0,1,1,0,0
6624,1,1,2,1,0,0,1,0,0,0,1,0,0,1
6625,1,1,2,1,0,0,2,0,0,0,1,0,1,0
6626,1,1,2,1,0,0,0,0,0,0,1,1,0,0
6627,1,1,2,1,0,2,1,0,0,0,1,0,0,1
6628,1,1,2,1,0,2,2,0,0,0,1,0,1,0
6629,1,1,2,1,0,2,0,0,0,0,1,1,0,0
6630,1,1,2,1,0,1,2,0,0,0,1,0,0,1
6631,1,1,2,1,0,1,2,0,0,0,1,0,1,0
6632,1,1,2,1,0,1,0,0,0,0,1,1,0,0
6633,1,1,2,1,1,0,1,0,0,0,1,0,0,1
6634,1,1,2,1,1,0,2,0,0,0,1,0,1,0
6635,1,1,2,1,1,0,0,0,0,0,1,1,0,0
6636,1,1,2,1,1,2,1,0,0,0,1,0,0,1
6637,1,1,2,1,1,2,2,0,0,0,1,0,1,0
6638,1,1,2,1,1,2,0,0,0,0,1,1,0,0
6639,1,1,2,1,1,1,2,0,0,0,1,0,0,1
6640,1,1,2,1,1,1,2,0,0,0,1,0,1,0
6641,1,1,2,1,1,1,0,0,0,0,1,1,0,0
6642,1,1,3,0,0,0,1,0,0,0,1,0,0,1
6643,1,1,3,0,0,0,1,0,0,0,1,0,1,0
6644,1,1,3,0,0,0,0,0,0,0,1,1,0,0
6645,1,1,3,0,0,2,1,0,0,0,1,0,0,1
6646,1,1,3,0,0,2,1,0,0,0,1,0,1,0
6647,1,1,3,0,0,2,0,0,0,0,1,1,0,0
6648,1,1,3,0,0,1,1,0,0,0,1,0,0,1
6649,1,1,3,0,0,1,1,0,0,0,1,0,1,0
6650,1,1,3,0,0,1,0,0,0,0,1,1,0,0
6651,1,1,3,0,1,0,1,0,0,0,1,0,0,1
6652,1,1,3,0,1,0,2,0,0,0,1,0,1,0
6653,1,1,3,0,1,0,0,0,0,0,1,1,0,0
6654,1,1,3,0,1,2,1,0,0,0,1,0,0,1
6655,1,1,3,0,1,2,2,0,0,0,1,0,1,0
6656,1,1,3,0,1,2,0,0,0,0,1,1,0,0
6657,1,1,3,0,1,1,2,0,0,0,1,0,0,1
6658,1,1,3,0,1,1,2,0,0,0,1,0,1,0
6659,1,1,3,0,1,1,0,0,0,0,1,1,0,0
6660,1,1,3,2,0,0,1,0,0,0,1,0,0,1
6661,1,1,3,2,0,0,2,0,0,0,1,0,1,0
6662,1,1,3,2,0,0,0,0,0,0,1,1,0,0
6663,1,1,3,2,0,2,1,0,0,0,1,0,0,1
6664,1,1,3,2,0,2,2,0,0,0,1,0,1,0
6665,1,1,3,2,0,2,0,0,0,0,1,1,0,0
6666,1,1,3,2,0,1,2,0,0,0,1,0,0,1
6667,1,1,3,2,0,1,2,0,0,0,1,0,1,0
6668,1,1,3,2,0,1,0,0,0,0,1,1,0,0
6669,1,1,3,2,1,0,1,0,0,0,1,0,0,1
6670,1,1,3,2,1,0,2,0,0,0,1,0,1,0
6671,1,1,3,2,1,0,0,0,0,0,1,1,0,0
6672,1,1,3,2,1,2,1,0,0,0,1,0,0,1
6673,1,1,3,2,1,2,2,0,0,0,1,0,1,0
6674,1,1,3,2,1,2,0,0,0,0,1,1,0,0
6675,1,1,3,2,1,1,2,0,0,0,1,0,0,1
6676,1,1,3,2,1,1,2,0,0,0,1,0,1,0
6677,1,1,3,2,1,1,0,0,0,0,1,1,0,0
6678,1,1,3,1,0,0,1,0,0,0,1,0,0,1
6679,1,1,3,1,0,0,2,0,0,0,1,0,1,0
6680,1,1,3,1,0,0,0,0,0,0,1,1,0,0
6681,1,1,3,1,0,2,1,0,0,0,1,0,0,1
6682,1,1,3,1,0,2,2,0,0,0,1,0,1,0
6683,1,1,3,1,0,2,0,0,0,0,1,1,0,0
6684,1,1,3,1,0,1,2,0,0,0,1,0,0,1
6685,1,1,3,1,0,1,2,0,0,0,1,0,1,0
6686,1,1,3,1,0,1,0,0,0,0,1,1,0,0
6687,1,1,3,1,1,0,1,0,0,0,1,0,0,1
6688,1,1,3,1,1,0,2,0,0,0,1,0,1,0
6689,1,1,3,1,1,0,0,0,0,0,1,1,0,0
6690,1,1,3,1,1,2,1,0,0,0,1,0,0,1
6691,1,1,3,1,1,2,2,0,0,0,1,0,1,0
6692,1,1,3,1,1,2,0,0,0,0,1,1,0,0
6693,1,1,3,1,1,1,2,0,0,0,1,0,0,1
6694,1,1,3,1,1,1,2,0,0,0,1,0,1,0
6695,1,1,3,1,1,1,0,0,0,0,1,1,0,0
6696,1,1,0,0,0,0,1,0,0,1,0,0,0,1
6697,1,1,0,0,0,0,1,0,0,1,0,0,1,0
6698,1,1,0,0,0,0,0,0,0,1,0,1,0,0
6699,1,1,0,0,0,2,1,0,0,1,0,0,0,1
6700,1,1,0,0,0,2,1,0,0,1,0,0,1,0
6701,1,1,0,0,0,2,0,0,0,1,0,1,0,0
6702,1,1,0,0,0,1,1,0,0,1,0,0,0,1
6703,1,1,0,0,0,1,1,0,0,1,0,0,1,0
6704,1,1,0,0,0,1,0,0,0,1,0,1,0,0
6705,1,1,0,0,1,0,1,0,0,1,0,0,0,1
6706,1,1,0,0,1,0,2,0,0,1,0,0,1,0
6707,1,1,0,0,1,0,0,0,0,1,0,1,0,0
6708,1,1,0,0,1,2,1,0,0,1,0,0,0,1
6709,1,1,0,0,1,2,2,0,0,1,0,0,1,0
6710,1,1,0,0,1,2,0,0,0,1,0,1,0,0
6711,1,1,0,0,1,1,2,0,0,1,0,0,0,1
6712,1,1,0,0,1,1,2,0,0,1,0,0,1,0
6713,1,1,0,0,1,1,0,0,0,1,0,1,0,0
6714,1,1,0,2,0,0,1,0,0,1,0,0,0,1
6715,1,1,0,2,0,0,2,0,0,1,0,0,1,0
6716,1,1,0,2,0,0,0,0,0,1,0,1,0,0
6717,1,1,0,2,0,2,1,0,0,1,0,0,0,1
6718,1,1,0,2,0,2,2,0,0,1,0,0,1,0
6719,1,1,0,2,0,2,0,0,0,1,0,1,0,0
6720,1,1,0,2,0,1,2,0,0,1,0,0,0,1
6721,1,1,0,2,0,1,2,0,0,1,0,0,1,0
6722,1,1,0,2,0,1,0,0,0,1,0,1,0,0
6723,1,1,0,2,1,0,1,0,0,1,0,0,0,1
6724,1,1,0,2,1,0,2,0,0,1,0,0,1,0
6725,1,1,0,2,1,0,0,0,0,1,0,1,0,0
6726,1,1,0,2,1,2,1,0,0,1,0,0,0,1
6727,1,1,0,2,1,2,2,0,0,1,0,0,1,0
6728,1,1,0,2,1,2,0,0,0,1,0,1,0,0
6729,1,1,0,2,1,1,2,0,0,1,0,0,0,1
6730,1,1,0,2,1,1,2,0,0,1,0,0,1,0
6731,1,1,0,2,1,1,0,0,0,1,0,1,0,0
6732,1,1,0,1,0,0,1,0,0,1,0,0,0,1
6733,1,1,0,1,0,0,2,0,0,1,0,0,1,0
6734,1,1,0,1,0,0,0,0,0,1,0,1,0,0
6735,1,1,0,1,0,2,1,0,0,1,0,0,0,1
6736,1,1,0,1,0,2,2,0,0,1,0,0,1,0
6737,1,1,0,1,0,2,0,0,0,1,0,1,0,0
6738,1,1,0,1,0,1,2,0,0,1,0,0,0,1
6739,1,1,0,1,0,1,2,0,0,1,0,0,1,0
6740,1,1,0,1,0,1,0,0,0,1,0,1,0,0
6741,1,1,0,1,1,0,1,0,0,1,0,0,0,1
6742,1,1,0,1,1,0,2,0,0,1,0,0,1,0
6743,1,1,0,1,1,0,0,0,0,1,0,1,0,0
6744,1,1,0,1,1,2,1,0,0,1,0,0,0,1
6745,1,1,0,1,1,2,2,0,0,1,0,0,1,0
6746,1,1,0,1,1,2,0,0,0,1,0,1,0,0
6747,1,1,0,1,1,1,2,0,0,1,0,0,0,1
6748,1,1,0,1,1,1,2,0,0,1,0,0,1,0
6749,1,1,0,1,1,1,0,0,0,1,0,1,0,0
6750,1,1,1,0,0,0,1,0,0,1,0,0,0,1
6751,1,1,1,0,0,0,1,0,0,1,0,0,1,0
6752,1,1,1,0,0,0,0,0,0,1,0,1,0,0
6753,1,1,1,0,0,2,1,0,0,1,0,0,0,1
6754,1,1,1,0,0,2,1,0,0,1,0,0,1,0
6755,1,1,1,0,0,2,0,0,0,1,0,1,0,0
6756,1,1,1,0,0,1,1,0,0,1,0,0,0,1
6757,1,1,1,0,0,1,1,0,0,1,0,0,1,0
6758,1,1,1,0,0,1,0,0,0,1,0,1,0,0
6759,1,1,1,0,1,0,1,0,0,1,0,0,0,1
6760,1,1,1,0,1,0,2,0,0,1,0,0,1,0
6761,1,1,1,0,1,0,0,0,0,1,0,1,0,0
6762,1,1,1,0,1,2,1,0,0,1,0,0,0,1
6763,1,1,1,0,1,2,2,0,0,1,0,0,1,0
6764,1,1,1,0,1,2,0,0,0,1,0,1,0,0
6765,1,1,1,0,1,1,2,0,0,1,0,0,0,1
6766,1,1,1,0,1,1,2,0,0,1,0,0,1,0
6767,1,1,1,0,1,1,0,0,0,1,0,1,0,0
6768,1,1,1,2,0,0,1,0,0,1,0,0,0,1
6769,1,1,1,2,0,0,2,0,0,1,0,0,1,0
6770,1,1,1,2,0,0,0,0,0,1,0,1,0,0
6771,1,1,1,2,0,2,1,0,0,1,0,0,0,1
6772,1,1,1,2,0,2,2,0,0,1,0,0,1,0
6773,1,1,1,2,0,2,0,0,0,1,0,1,0,0
6774,1,1,1,2,0,1,2,0,0,1,0,0,0,1
6775,1,1,1,2,0,1,2,0,0,1,0,0,1,0
6776,1,1,1,2,0,1,0,0,0,1,0,1,0,0
6777,1,1,1,2,1,0,1,0,0,1,0,0,0,1
6778,1,1,1,2,1,0,2,0,0,1,0,0,1,0
6779,1,1,1,2,1,0,0,0,0,1,0,1,0,0
6780,1,1,1,2,1,2,1,0,0,1,0,0,0,1
6781,1,1,1,2,1,2,2,0,0,1,0,0,1,0
6782,1,1,1,2,1,2,0,0,0,1,0,1,0,0
6783,1,1,1,2,1,1,2,0,0,1,0,0,0,1
6784,1,1,1,2,1,1,2,0,0,1,0,0,1,0
6785,1,1,1,2,1,1,0,0,0,1,0,1,0,0
6786,1,1,1,1,0,0,1,0,0,1,0,0,0,1
6787,1,1,1,1,0,0,2,0,0,1,0,0,1,0
6788,1,1,1,1,0,0,0,0,0,1,0,1,0,0
6789,1,1,1,1,0,2,1,0,0,1,0,0,0,1
6790,1,1,1,1,0,2,2,0,0,1,0,0,1,0
6791,1,1,1,1,0,2,0,0,0,1,0,1,0,0
6792,1,1,1,1,0,1,2,0,0,1,0,0,0,1
6793,1,1,1,1,0,1,2,0,0,1,0,0,1,0
6794,1,1,1,1,0,1,0,0,0,1,0,1,0,0
6795,1,1,1,1,1,0,1,0,0,1,0,0,0,1
6796,1,1,1,1,1,0,2,0,0,1,0,0,1,0
6797,1,1,1,1,1,0,0,0,0,1,0,1,0,0
6798,1,1,1,1,1,2,1,0,0,1,0,0,0,1
6799,1,1,1,1,1,2,2,0,0,1,0,0,1,0
6800,1,1,1,1,1,2,0,0,0,1,0,1,0,0
6801,1,1,1,1,1,1,2,0,0,1,0,0,0,1
6802,1,1,1,1,1,1,2,0,0,1,0,0,1,0
6803,1,1,1,1,1,1,0,0,0,1,0,1,0,0
6804,1,1,2,0,0,0,1,0,0,1,0,0,0,1
6805,1,1,2,0,0,0,1,0,0,1,0,0,1,0
6806,1,1,2,0,0,0,0,0,0,1,0,1,0,0
6807,1,1,2,0,0,2,1,0,0,1,0,0,0,1
6808,1,1,2,0,0,2,1,0,0,1,0,0,1,0
6809,1,1,2,0,0,2,0,0,0,1,0,1,0,0
6810,1,1,2,0,0,1,1,0,0,1,0,0,0,1
6811,1,1,2,0,0,1,1,0,0,1,0,0,1,0
6812,1,1,2,0,0,1,0,0,0,1,0,1,0,0
6813,1,1,2,0,1,0,1,0,0,1,0,0,0,1
6814,1,1,2,0,1,0,2,0,0,1,0,0,1,0
6815,1,1,2,0,1,0,0,0,0,1,0,1,0,0
6816,1,1,2,0,1,2,1,0,0,1,0,0,0,1
6817,1,1,2,0,1,2,2,0,0,1,0,0,1,0
6818,1,1,2,0,1,2,0,0,0,1,0,1,0,0
6819,1,1,2,0,1,1,2,0,0,1,0,0,0,1
6820,1,1,2,0,1,1,2,0,0,1,0,0,1,0
6821,1,1,2,0,1,1,0,0,0,1,0,1,0,0
6822,1,1,2,2,0,0,1,0,0,1,0,0,0,1
6823,1,1,2,2,0,0,2,0,0,1,0,0,1,0
6824,1,1,2,2,0,0,0,0,0,1,0,1,0,0
6825,1,1,2,2,0,2,1,0,0,1,0,0,0,1
6826,1,1,2,2,0,2,2,0,0,1,0,0,1,0
6827,1,1,2,2,0,2,0,0,0,1,0,1,0,0
6828,1,1,2,2,0,1,2,0,0,1,0,0,0,1
6829,1,1,2,2,0,1,2,0,0,1,0,0,1,0
6830,1,1,2,2,0,1,0,0,0,1,0,1,0,0
6831,1,1,2,2,1,0,1,0,0,1,0,0,0,1
6832,1,1,2,2,1,0,2,0,0,1,0,0,1,0
6833,1,1,2,2,1,0,0,0,0,1,0,1,0,0
6834,1,1,2,2,1,2,1,0,0,1,0,0,0,1
6835,1,1,2,2,1,2,2,0,0,1,0,0,1,0
6836,1,1,2,2,1,2,0,0,0,1,0,1,0,0
6837,1,1,2,2,1,1,2,0,0,1,0,0,0,1
6838,1,1,2,2,1,1,2,0,0,1,0,0,1,0
6839,1,1,2,2,1,1,0,0,0,1,0,1,0,0
6840,1,1,2,1,0,0,1,0,0,1,0,0,0,1
6841,1,1,2,1,0,0,2,0,0,1,0,0,1,0
6842,1,1,2,1,0,0,0,0,0,1,0,1,0,0
6843,1,1,2,1,0,2,1,0,0,1,0,0,0,1
6844,1,1,2,1,0,2,2,0,0,1,0,0,1,0
6845,1,1,2,1,0,2,0,0,0,1,0,1,0,0
6846,1,1,2,1,0,1,2,0,0,1,0,0,0,1
6847,1,1,2,1,0,1,2,0,0,1,0,0,1,0
6848,1,1,2,1,0,1,0,0,0,1,0,1,0,0
6849,1,1,2,1,1,0,1,0,0,1,0,0,0,1
6850,1,1,2,1,1,0,2,0,0,1,0,0,1,0
6851,1,1,2,1,1,0,0,0,0,1,0,1,0,0
6852,1,1,2,1,1,2,1,0,0,1,0,0,0,1
6853,1,1,2,1,1,2,2,0,0,1,0,0,1,0
6854,1,1,2,1,1,2,0,0,0,1,0,1,0,0
6855,1,1,2,1,1,1,2,0,0,1,0,0,0,1
6856,1,1,2,1,1,1,2,0,0,1,0,0,1,0
6857,1,1,2,1,1,1,0,0,0,1,0,1,0,0
6858,1,1,3,0,0,0,1,0,0,1,0,0,0,1
6859,1,1,3,0,0,0,1,0,0,1,0,0,1,0
6860,1,1,3,0,0,0,0,0,0,1,0,1,0,0
6861,1,1,3,0,0,2,1,0,0,1,0,0,0,1
6862,1,1,3,0,0,2,1,0,0,1,0,0,1,0
6863,1,1,3,0,0,2,0,0,0,1,0,1,0,0
6864,1,1,3,0,0,1,1,0,0,1,0,0,0,1
6865,1,1,3,0,0,1,1,0,0,1,0,0,1,0
6866,1,1,3,0,0,1,0,0,0,1,0,1,0,0
6867,1,1,3,0,1,0,1,0,0,1,0,0,0,1
6868,1,1,3,0,1,0,2,0,0,1,0,0,1,0
6869,1,1,3,0,1,0,0,0,0,1,0,1,0,0
6870,1,1,3,0,1,2,1,0,0,1,0,0,0,1
6871,1,1,3,0,1,2,2,0,0,1,0,0,1,0
6872,1,1,3,0,1,2,0,0,0,1,0,1,0,0
6873,1,1,3,0,1,1,2,0,0,1,0,0,0,1
6874,1,1,3,0,1,1,2,0,0,1,0,0,1,0
6875,1,1,3,0,1,1,0,0,0,1,0,1,0,0
6876,1,1,3,2,0,0,1,0,0,1,0,0,0,1
6877,1,1,3,2,0,0,2,0,0,1,0,0,1,0
6878,1,1,3,2,0,0,0,0,0,1,0,1,0,0
6879,1,1,3,2,0,2,1,0,0,1,0,0,0,1
6880,1,1,3,2,0,2,2,0,0,1,0,0,1,0
6881,1,1,3,2,0,2,0,0,0,1,0,1,0,0
6882,1,1,3,2,0,1,2,0,0,1,0,0,0,1
6883,1,1,3,2,0,1,2,0,0,1,0,0,1,0
6884,1,1,3,2,0,1,0,0,0,1,0,1,0,0
6885,1,1,3,2,1,0,1,0,0,1,0,0,0,1
6886,1,1,3,2,1,0,2,0,0,1,0,0,1,0
6887,1,1,3,2,1,0,0,0,0,1,0,1,0,0
6888,1,1,3,2,1,2,1,0,0,1,0,0,0,1
6889,1,1,3,2,1,2,2,0,0,1,0,0,1,0
6890,1,1,3,2,1,2,0,0,0,1,0,1,0,0
6891,1,1,3,2,1,1,2,0,0,1,0,0,0,1
6892,1,1,3,2,1,1,2,0,0,1,0,0,1,0
6893,1,1,3,2,1,1,0,0,0,1,0,1,0,0
6894,1,1,3,1,0,0,1,0,0,1,0,0,0,1
6895,1,1,3,1,0,0,2,0,0,1,0,0,1,0
6896,1,1,3,1,0,0,0,0,0,1,0,1,0,0
6897,1,1,3,1,0,2,1,0,0,1,0,0,0,1
6898,1,1,3,1,0,2,2,0,0,1,0,0,1,0
6899,1,1,3,1,0,2,0,0,0,1,0,1,0,0
6900,1,1,3,1,0,1,2,0,0,1,0,0,0,1
6901,1,1,3,1,0,1,2,0,0,1,0,0,1,0
6902,1,1,3,1,0,1,0,0,0,1,0,1,0,0
6903,1,1,3,1,1,0,1,0,0,1,0,0,0,1
6904,1,1,3,1,1,0,2,0,0,1,0,0,1,0
6905,1,1,3,1,1,0,0,0,0,1,0,1,0,0
6906,1,1,3,1,1,2,1,0,0,1,0,0,0,1
6907,1,1,3,1,1,2,2,0,0,1,0,0,1,0
6908,1,1,3,1,1,2,0,0,0,1,0,1,0,0
6909,1,1,3,1,1,1,2,0,0,1,0,0,0,1
6910,1,1,3,1,1,1,2,0,0,1,0,0,1,0
6911,1,1,3,1,1,1,0,0,0,1,0,1,0,0
6912,1,0,0,0,0,0,1,1,0,0,0,0,0,1
6913,1,0,0,0,0,0,1,1,0,0,0,0,1,0
6914,1,0,0,0,0,0,0,1,0,0,0,1,0,0
6915,1,0,0,0,0,2,1,1,0,0,0,0,0,1
6916,1,0,0,0,0,2,1,1,0,0,0,0,1,0
6917,1,0,0,0,0,2,0,1,0,0,0,1,0,0
6918,1,0,0,0,0,1,1,1,0,0,0,0,0,1
6919,1,0,0,0,0,1,1,1,0,0,0,0,1,0
6920,1,0,0,0,0,1,0,1,0,0,0,1,0,0
6921,1,0,0,0,1,0,1,1,0,0,0,0,0,1
6922,1,0,0,0,1,0,2,1,0,0,0,0,1,0
6923,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6924,1,0,0,0,1,2,1,1,0,0,0,0,0,1
6925,1,0,0,0,1,2,2,1,0,0,0,0,1,0
6926,1,0,0,0,1,2,0,1,0,0,0,1,0,0
6927,1,0,0,0,1,1,2,1,0,0,0,0,0,1
6928,1,0,0,0,1,1,2,1,0,0,0,0,1,0
6929,1,0,0,0,1,1,0,1,0,0,0,1,0,0
6930,1,0,0,2,0,0,1,1,0,0,0,0,0,1
6931,1,0,0,2,0,0,2,1,0,0,0,0,1,0
6932,1,0,0,2,0,0,0,1,0,0,0,1,0,0
6933,1,0,0,2,0,2,1,1,0,0,0,0,0,1
6934,1,0,0,2,0,2,2,1,0,0,0,0,1,0
6935,1,0,0,2,0,2,0,1,0,0,0,1,0,0
6936,1,0,0,2,0,1,2,1,0,0,0,0,0,1
6937,1,0,0,2,0,1,2,1,0,0,0,0,1,0
6938,1,0,0,2,0,1,0,1,0,0,0,1,0,0
6939,1,0,0,2,1,0,1,1,0,0,0,0,0,1
6940,1,0,0,2,1,0,2,1,0,0,0,0,1,0
6941,1,0,0,2,1,0,0,1,0,0,0,1,0,0
6942,1,0,0,2,1,2,1,1,0,0,0,0,0,1
6943,1,0,0,2,1,2,2,1,0,0,0,0,1,0
6944,1,0,0,2,1,2,0,1,0,0,0,1,0,0
6945,1,0,0,2,1,1,2,1,0,0,0,0,0,1
6946,1,0,0,2,1,1,2,1,0,0,0,0,1,0
6947,1,0,0,2,1,1,0,1,0,0,0,1,0,0
6948,1,0,0,1,0,0,1,1,0,0,0,0,0,1
6949,1,0,0,1,0,0,2,1,0,0,0,0,1,0
6950,1,0,0,1,0,0,0,1,0,0,0,1,0,0
6951,1,0,0,1,0,2,1,1,0,0,0,0,0,1
6952,1,0,0,1,0,2,2,1,0,0,0,0,1,0
6953,1,0,0,1,0,2,0,1,0,0,0,1,0,0
6954,1,0,0,1,0,1,2,1,0,0,0,0,0,1
6955,1,0,0,1,0,1,2,1,0,0,0,0,1,0
6956,1,0,0,1,0,1,0,1,0,0,0,1,0,0
6957,1,0,0,1,1,0,1,1,0,0,0,0,0,1
6958,1,0,0,1,1,0,2,1,0,0,0,0,1,0
6959,1,0,0,1,1,0,0,1,0,0,0,1,0,0
6960,1,0,0,1,1,2,1,1,0,0,0,0,0,1
6961,1,0,0,1,1,2,2,1,0,0,0,0,1,0
6962,1,0,0,1,1,2,0,1,0,0,0,1,0,0
6963,1,0,0,1,1,1,2,1,0,0,0,0,0,1
6964,1,0,0,1,1,1,2,1,0,0,0,0,1,0
6965,1,0,0,1,1,1,0,1,0,0,0,1,0,0
6966,1,0,1,0,0,0,1,1,0,0,0,0,0,1
6967,1,0,1,0,0,0,2,1,0,0,0,0,1,0
6968,1,0,1,0,0,0,0,1,0,0,0,1,0,0
6969,1,0,1,0,0,2,1,1,0,0,0,0,0,1
6970,1,0,1,0,0,2,2,1,0,0,0,0,1,0
6971,1,0,1,0,0,2,0,1,0,0,0,1,0,0
6972,1,0,1,0,0,1,2,1,0,0,0,0,0,1
6973,1,0,1,0,0,1,2,1,0,0,0,0,1,0
6974,1,0,1,0,0,1,0,1,0,0,0,1,0,0
6975,1,0,1,0,1,0,1,1,0,0,0,0,0,1
6976,1,0,1,0,1,0,2,1,0,0,0,0,1,0
6977,1,0,1,0,1,0,0,1,0,0,0,1,0,0
6978,1,0,1,0,1,2,1,1,0,0,0,0,0,1
6979,1,0,1,0,1,2,2,1,0,0,0,0,1,0
6980,1,0,1,0,1,2,0,1,0,0,0,1,0,0
6981,1,0,1,0,1,1,2,1,0,0,0,0,0,1
6982,1,0,1,0,1,1,2,1,0,0,0,0,1,0
6983,1,0,1,0,1,1,0,1,0,0,0,1,0,0
6984,1,0,1,2,0,0,1,1,0,0,0,0,0,1
6985,1,0,1,2,0,0,2,1,0,0,0,0,1,0
6986,1,0,1,2,0,0,0,1,0,0,0,1,0,0
6987,1,0,1,2,0,2,1,1,0,0,0,0,0,1
6988,1,0,1,2,0,2,2,1,0,0,0,0,1,0
6989,1,0,1,2,0,2,0,1,0,0,0,1,0,0
6990,1,0,1,2,0,1,2,1,0,0,0,0,0,1
6991,1,0,1,2,0,1,2,1,0,0,0,0,1,0
6992,1,0,1,2,0,1,0,1,0,0,0,1,0,0
6993,1,0,1,2,1,0,1,1,0,0,0,0,0,1
6994,1,0,1,2,1,0,2,1,0,0,0,0,1,0
6995,1,0,1,2,1,0,0,1,0,0,0,1,0,0
6996,1,0,1,2,1,2,1,1,0,0,0,0,0,1
6997,1,0,1,2,1,2,2,1,0,0,0,0,1,0
6998,1,0,1,2,1,2,0,1,0,0,0,1,0,0
6999,1,0,1,2,1,1,2,1,0,0,0,0,0,1
7000,1,0,1,2,1,1,2,1,0,0,0,0,1,0
7001,1,0,1,2,1,1,0,1,0,0,0,1,0,0
7002,1,0,1,1,0,0,2,1,0,0,0,0,0,1
7003,1,0,1,1,0,0,2,1,0,0,0,0,1,0
7004,1,0,1,1,0,0,0,1,0,0,0,1,0,0
7005,1,0,1,1,0,2,2,1,0,0,0,0,0,1
7006,1,0,1,1,0,2,2,1,0,0,0,0,1,0
7007,1,0,1,1,0,2,0,1,0,0,0,1,0,0
7008,1,0,1,1,0,1,2,1,0,0,0,0,0,1
7009,1,0,1,1,0,1,2,1,0,0,0,0,1,0
7010,1,0,1,1,0,1,0,1,0,0,0,1,0,0
7011,1,0,1,1,1,0,2,1,0,0,0,0,0,1
7012,1,0,1,1,1,0,2,1,0,0,0,0,1,0
7013,1,0,1,1,1,0,0,1,0,0,0,1,0,0
7014,1,0,1,1,1,2,2,1,0,0,0,0,0,1
7015,1,0,1,1,1,2,2,1,0,0,0,0,1,0
7016,1,0,1,1,1,2,0,1,0,0,0,1,0,0
7017,1,0,1,1,1,1,2,1,0,0,0,0,0,1
7018,1,0,1,1,1,1,2,1,0,0,0,0,1,0
7019,1,0,1,1,1,1,0,1,0,0,0,1,0,0
7020,1,0,2,0,0,0,1,1,0,0,0,0,0,1
7021,1,0,2,0,0,0,2,1,0,0,0,0,1,0
7022,1,0,2,0,0,0,0,1,0,0,0,1,0,0
7023,1,0,2,0,0,2,1,1,0,0,0,0,0,1
7024,1,0,2,0,0,2,2,1,0,0,0,0,1,0
7025,1,0,2,0,0,2,0,1,0,0,0,1,0,0
7026,1,0,2,0,0,1,2,1,0,0,0,0,0,1
7027,1,0,2,0,0,1,2,1,0,0,0,0,1,0
7028,1,0,2,0,0,1,0,1,0,0,0,1,0,0
7029,1,0,2,0,1,0,2,1,0,0,0,0,0,1
7030,1,0,2,0,1,0,2,1,0,0,0,0,1,0
7031,1,0,2,0,1,0,0,1,0,0,0,1,0,0
7032,1,0,2,0,1,2,2,1,0,0,0,0,0,1
7033,1,0,2,0,1,2,2,1,0,0,0,0,1,0
7034,1,0,2,0,1,2,0,1,0,0,0,1,0,0
7035,1,0,2,0,1,1,2,1,0,0,0,0,0,1
7036,1,0,2,0,1,1,2,1,0,0,0,0,1,0
7037,1,0,2,0,1,1,0,1,0,0,0,1,0,0
7038,1,0,2,2,0,0,2,1,0,0,0,0,0,1
7039,1,0,2,2,0,0,2,1,0,0,0,0,1,0
7040,1,0,2,2,0,0,0,1,0,0,0,1,0,0
7041,1,0,2,2,0,2,2,1,0,0,0,0,0,1
7042,1,0,2,2,0,2,2,1,0,0,0,0,1,0
7043,1,0,2,2,0,2,0,1,0,0,0,1,0,0
7044,1,0,2,2,0,1,2,1,0,0,0,0,0,1
